electionYear,electionID,electoralUnitID,candidateID,caseNum,protNum,scraperID
2008,14422,27936,4978,65/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=al,2722
2008,14422,27936,7563,119/08,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0102&comboTribunal=al,2723
2008,14422,27936,7564,120/08,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0103&comboTribunal=al,2724
2008,14422,27936,4228,42/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=al,2725
2008,14422,27936,5539,116/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=al,2726
2008,14422,27952,3606,135/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=229/2008&comboTribunal=al,2727
2008,14422,27952,3607,136/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=230/2008&comboTribunal=al,2728
2008,14422,27952,3610,148/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=242/2008&comboTribunal=al,2729
2008,14422,27952,3613,143/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=237/2008&comboTribunal=al,2730
2008,14422,27995,7206,375/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=353/2008&comboTribunal=al,2731
2008,14422,28010,1650,83/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=72/2008&comboTribunal=al,2732
2008,14422,28010,1238,48/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=37/2008&comboTribunal=al,2733
2008,14422,28010,1652,84/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=73/2008&comboTribunal=al,2734
2008,14422,28010,1239,49/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=38/2008&comboTribunal=al,2735
2008,14422,28053,248,73/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=30/2008&comboTribunal=al,2736
2008,14422,28053,180,58/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=14/2008&comboTribunal=al,2737
2008,14422,28053,182,60/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=16/2008&comboTribunal=al,2738
2008,14422,28053,250,75/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=32/2008&comboTribunal=al,2739
2008,14422,28134,5694,112/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=112/2008&comboTribunal=al,2740
2008,14422,28134,5695,113/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=113/2008&comboTribunal=al,2741
2008,14422,28177,445,0204/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=46/2008&comboTribunal=al,2742
2008,14422,28258,75,132/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=331/2008&comboTribunal=al,2743
2008,14422,28258,6245,359/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=558/2008&comboTribunal=al,2744
2008,14422,27022,6439,035,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=035&comboTribunal=al,2745
2008,14422,27022,6431,043,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=043&comboTribunal=al,2746
2008,14422,27006,6509,058/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=058/2008&comboTribunal=al,2747
2008,14422,27006,5210,257/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=257/2008&comboTribunal=al,2748
2008,14422,27006,7508,2762008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=276/2008&comboTribunal=al,2749
2008,14422,28355,5086,048/08,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=055/08&comboTribunal=al,2750
2008,14422,28371,1991,017/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=130/2008&comboTribunal=al,2751
2008,14422,28371,2175,038/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=151/2008&comboTribunal=al,2752
2008,14422,28371,2493,073/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=186/2008&comboTribunal=al,2753
2008,14422,28371,2043,021/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=134/2008&comboTribunal=al,2754
2008,14422,28371,2306,047/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=160/2008&comboTribunal=al,2755
2008,14422,28371,2310,053/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=166/2008&comboTribunal=al,2756
2008,14422,28371,2416,070/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=183/2008&comboTribunal=al,2757
2008,14422,28398,1771,31/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=119/2008&comboTribunal=al,2758
2008,14422,28479,5840,94/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=484&comboTribunal=al,2759
2008,14422,28479,5841,95/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=485&comboTribunal=al,2760
2008,14422,28495,1970,023/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=087&comboTribunal=al,2761
2008,14422,28436,1152,16/2008-RRC,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=16/2008&comboTribunal=al,2762
2008,14422,28517,1324,017/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=017&comboTribunal=al,2763
2008,14422,28517,1331,024/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=024&comboTribunal=al,2764
2008,14422,28533,4075,03/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=03/2008&comboTribunal=al,2765
2008,14422,28576,599,68/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=68/2008&comboTribunal=al,2766
2008,14422,28576,608,77/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=77/2008&comboTribunal=al,2767
2008,14422,28592,3156,089/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=091&comboTribunal=al,2768
2008,14422,28630,1958,0404/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=72/2008&comboTribunal=al,2769
2008,14422,28630,1961,0407/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=75/2008&comboTribunal=al,2770
2008,14422,28657,3049,102/08-DRAP09,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=102/08&comboTribunal=al,2771
2008,14422,28690,3918,165/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=165/2008&comboTribunal=al,2772
2008,14422,28754,2341,40/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=87/2008&comboTribunal=al,2773
2008,14422,28754,3408,04/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=50/2008&comboTribunal=al,2774
2008,14422,28754,3409,05/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=51/2008&comboTribunal=al,2775
2008,14422,28754,2342,41/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=88/2008&comboTribunal=al,2776
2008,14422,28754,3387,16/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=63/2008&comboTribunal=al,2777
2008,14422,28797,1431,002/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=07/2008&comboTribunal=al,2778
2008,14422,28797,7642,094/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=401/2008&comboTribunal=al,2779
2008,14422,28797,7643,095/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=402/2008&comboTribunal=al,2780
2008,14422,28819,2718,107/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=201/2008&comboTribunal=al,2781
2008,14422,28819,2719,108/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=202/2008&comboTribunal=al,2782
2008,14422,28851,4195,100/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=100/2008&comboTribunal=al,2783
2008,14422,28878,5376,721/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=202/2008&comboTribunal=al,2784
2008,14422,27014,5689,130,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=130&comboTribunal=al,2785
2008,14422,27014,5690,131,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=131&comboTribunal=al,2786
2008,17522,27758,7761,30-27.2011.6.02.0053,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=28371/2011&comboTribunal=al,2787
2008,17522,27758,7762,32-94.2011.6.02.0053,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=28375/2011&comboTribunal=al,2788
2008,17522,28479,7673,05/09,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=05/09&comboTribunal=al,2789
2008,17522,28479,7671,02/09,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=02/09&comboTribunal=al,2790
2008,17522,28479,7674,06/09,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=06/09&comboTribunal=al,2791
2008,17522,28479,7672,03/09,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=03/09&comboTribunal=al,2792
2008,17522,28495,7701,007/2009,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=007/2009&comboTribunal=al,2793
2008,17522,28657,7669,02/2009,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=084/2009&comboTribunal=al,2794
2008,17522,28657,7681,05/2009,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=87/2009&comboTribunal=al,2795
2008,17522,28657,7670,03/2009,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=085/2009&comboTribunal=al,2796
2008,17522,28797,7727,005/2009,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=43/2009&comboTribunal=al,2797
2008,17522,28797,7725,002/2009,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=40/2009&comboTribunal=al,2798
2008,14422,02895,3007,111/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=70/2008&comboTribunal=am,2799
2008,14422,02895,2080,064/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=23/2008&comboTribunal=am,2800
2008,14422,02895,2084,068/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=27/2008&comboTribunal=am,2801
2008,14422,02895,2086,070/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=29/2008&comboTribunal=am,2802
2008,14422,02895,2835,106/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=65/2008&comboTribunal=am,2803
2008,14422,02917,215,058/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=049/2008&comboTribunal=am,2804
2008,14422,02917,2836,105/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=096/2008&comboTribunal=am,2805
2008,14422,02933,1488,097/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=52/2008&comboTribunal=am,2806
2008,14422,02933,1489,098/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=53/2008&comboTribunal=am,2807
2008,14422,02070,1437,045/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=249/2008&comboTribunal=am,2808
2008,14422,02070,1609,063/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=267/2008&comboTribunal=am,2809
2008,14422,02097,590,068/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=18050708017&comboTribunal=am,2810
2008,14422,02097,594,072/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=18050708021&comboTribunal=am,2811
2008,14422,02135,4367,096/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=060/2008&comboTribunal=am,2812
2008,14422,02950,497,08/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=002&comboTribunal=am,2813
2008,14422,02950,498,09/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=003&comboTribunal=am,2814
2008,14422,02976,3066,121/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=093/2008&comboTribunal=am,2815
2008,14422,02151,4218,46/08,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=09/08&comboTribunal=am,2816
2008,14422,02151,4225,51/08,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=14/08&comboTribunal=am,2817
2008,14422,02178,1417,176/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=292/2008&comboTribunal=am,2818
2008,14422,02178,767,150/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=266/2008&comboTribunal=am,2819
2008,14422,02178,771,154/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=270/2008&comboTribunal=am,2820
2008,14422,02178,772,155/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=271/2008&comboTribunal=am,2821
2008,14422,02232,1829,165/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=355/2008&comboTribunal=am,2822
2008,14422,02232,356,131/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=321/2008&comboTribunal=am,2823
2008,14422,02232,1683,153/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=343/2008&comboTribunal=am,2824
2008,14422,02232,287,109/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=299/2008&comboTribunal=am,2825
2008,14422,02259,6146,97/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=64/2008&comboTribunal=am,2826
2008,14422,02259,6113,86/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=53/2008&comboTribunal=am,2827
2008,14422,02259,3969,069/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=036/2008&comboTribunal=am,2828
2008,14422,02259,3980,075/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=042/2008&comboTribunal=am,2829
2008,14422,02291,5121,071/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=051&comboTribunal=am,2830
2008,14422,02291,5082,052/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=032&comboTribunal=am,2831
2008,14422,02291,864,022/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=017&comboTribunal=am,2832
2008,14422,02291,5085,055/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=039&comboTribunal=am,2833
2008,14422,02291,5725,074/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=054&comboTribunal=am,2834
2008,14422,02291,876,034/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=024&comboTribunal=am,2835
2008,14422,02330,3348,109/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=084/2008&comboTribunal=am,2836
2008,14422,02020,6750,59,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=63&comboTribunal=am,2837
2008,14422,02410,3740,227/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=106/2008&comboTribunal=am,2838
2008,14422,02410,4119,193/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=072/2008&comboTribunal=am,2839
2008,14422,02410,4141,199/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=078/2008&comboTribunal=am,2840
2008,14422,02410,4307,209/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=088/2008&comboTribunal=am,2841
2008,14422,02437,5564,126/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0632008&comboTribunal=am,2842
2008,14422,02453,6066,050/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=050/2008&comboTribunal=am,2843
2008,14422,02453,6901,112/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=112/2008&comboTribunal=am,2844
2008,14422,02453,6434,150/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=150/2008&comboTribunal=am,2845
2008,14422,02453,5677,002/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=002/2008&comboTribunal=am,2846
2008,14422,02453,6435,152/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=152/2008&comboTribunal=am,2847
2008,14422,02453,6067,029/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=029/2008&comboTribunal=am,2848
2008,14422,02453,5681,018/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=018/2008&comboTribunal=am,2849
2008,14422,02453,6075,028/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=028/2008&comboTribunal=am,2850
2008,14422,02453,6076,019/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=019/2008&comboTribunal=am,2851
2008,14422,02534,2729,1212008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=374&comboTribunal=am,2852
2008,14422,02534,3191,2122008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=465&comboTribunal=am,2853
2008,14422,02550,756,12008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=91612008&comboTribunal=am,2854
2008,14422,02550,756,12008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=91612008&comboTribunal=am,2855
2008,14422,02550,7004,9622008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=117472008&comboTribunal=am,2856
2008,14422,02550,5920,6022008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=99962008&comboTribunal=am,2857
2008,14422,02577,6326,107/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=107/2008&comboTribunal=am,2858
2008,14422,02577,3450,093/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=093/2008&comboTribunal=am,2859
2008,14422,02577,6329,118/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=118/2008&comboTribunal=am,2860
2008,14422,02577,6370,130/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=130/2008&comboTribunal=am,2861
2008,14422,02593,6123,180,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=050&comboTribunal=am,2862
2008,14422,02615,2231,046/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=046/2008&comboTribunal=am,2863
2008,14422,02615,2234,049/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=049/2008&comboTribunal=am,2864
2008,14422,02631,3443,085,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=038&comboTribunal=am,2865
2008,14422,02011,2385,54/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=96/2008&comboTribunal=am,2866
2008,14422,02674,751,077/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=047/2008&comboTribunal=am,2867
2008,14422,02690,4488,165/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=173/2008&comboTribunal=am,2868
2008,14422,02690,4501,173/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=181/2008&comboTribunal=am,2869
2008,14422,02690,4502,174/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=182/2008&comboTribunal=am,2870
2008,14422,02712,7101,115,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=090&comboTribunal=am,2871
2008,14422,02712,1598,072,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=062&comboTribunal=am,2872
2008,14422,02712,880,045,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=036&comboTribunal=am,2873
2008,14422,02712,881,046,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=037&comboTribunal=am,2874
2008,14422,02712,581,023,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=014&comboTribunal=am,2875
2008,14422,02712,585,027,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=018&comboTribunal=am,2876
2008,14422,02712,1606,080,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=070&comboTribunal=am,2877
2008,14422,02712,1607,081,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=071&comboTribunal=am,2878
2008,14422,98418,5517,108/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=070&comboTribunal=am,2879
2008,14422,98418,4991,051/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=63&comboTribunal=am,2880
2008,14422,02836,810,0038/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=026/2008&comboTribunal=am,2881
2008,14422,02836,2701,0101/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0101/2008&comboTribunal=am,2882
2008,14422,02836,7042,0178,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0178/2008&comboTribunal=am,2883
2008,14422,02755,3148,147/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=138/2008&comboTribunal=am,2884
2008,14422,98477,415,002/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=002/2008&comboTribunal=am,2885
2008,14422,98477,416,003/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=003/2008&comboTribunal=am,2886
2008,14422,98477,4481,079/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=079/2008&comboTribunal=am,2887
2008,14422,98477,4485,083/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=083/2008&comboTribunal=am,2888
2008,14422,98477,4558,099/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=099/2008&comboTribunal=am,2889
2008,14422,02810,4863,059/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=002/2008&comboTribunal=am,2890
2008,14422,02810,6264,175/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=118/2008&comboTribunal=am,2891
2008,14422,02810,4878,074/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=017/2008&comboTribunal=am,2892
2008,14422,02810,4880,076/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=019/2008&comboTribunal=am,2893
2008,14422,02852,6981,0211/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0582/2008&comboTribunal=am,2894
2008,14422,02852,3086,0116/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0380/2008&comboTribunal=am,2895
2008,14422,02852,5473,0156/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0420/2008&comboTribunal=am,2896
2008,14422,02852,4660,0183/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0447/2008&comboTribunal=am,2897
2008,17522,02933,7581,Informação ainda não disponível,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=undefined&comboTribunal=null,2898
2008,17522,02933,7582,Informação ainda não disponível,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=undefined&comboTribunal=null,2899
2008,17522,02259,7543,Informação ainda não disponível,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=undefined&comboTribunal=null,2900
2008,17522,02259,7541,Informação ainda não disponível,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=undefined&comboTribunal=null,2901
2008,17522,02259,7561,Informação ainda não disponível,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=undefined&comboTribunal=null,2902
2008,17522,02259,7544,Informação ainda não disponível,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=undefined&comboTribunal=null,2903
2008,17522,02810,7618,Informação ainda não disponível,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=undefined&comboTribunal=null,2904
2008,17522,02810,7619,Informação ainda não disponível,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=undefined&comboTribunal=null,2905
2008,14422,06076,80,56,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=144&comboTribunal=ap,2906
2008,14422,06076,81,57,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=145&comboTribunal=ap,2907
2008,14422,06157,885,1886/08,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=54/08&comboTribunal=ap,2908
2008,14422,06157,1223,1977/08,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=142/08&comboTribunal=ap,2909
2008,14422,06157,1371,1854/08,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=23/08&comboTribunal=ap,2910
2008,14422,06157,1224,1978/08,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=186/08&comboTribunal=ap,2911
2008,14422,06157,1372,1855/08,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=24/08&comboTribunal=ap,2912
2008,14422,06157,887,1887/08,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=55/08&comboTribunal=ap,2913
2008,14422,06084,1486,518/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=617/2008&comboTribunal=ap,2914
2008,14422,33154,4990,167/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=297/2008&comboTribunal=ba,2915
2008,14422,33154,4991,168/2008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=298/2008&comboTribunal=ba,2916
